place_name,text,sentiment,key_phrases
Casa Gràcia,"the location is very nice and within walking distance from a central metro station and key touristic areas of barcelona. the staff are very friendly, and shoutout to diane that gave us the best restaurant recommendation  (la pepita). the only downside is that they have a threshold on ac/heating temperatures, which didn’t allow us to be able to use it; but we opened the window and were just fine with it. their breakfast was amazing, with lots of different options. and if you like luxury brand sho","[{'label': 'positive', 'score': 0.9738079}, {'label': 'neutral', 'score': 0.021936132}, {'label': 'negative', 'score': 0.0042559817}]","['touristic areas', 'central metro station', 'barcelona', 'breakfast', 'restaurant']"
Casa Gràcia,"rooms is old but gold. its some thing between modernity and civilization.  an outstanding location par excellence.  in the bustling city center and close to everything.  the staff is very nice and very helpful.  i think he deserves a higher rating than we do.  i will definitely repeat the experience.
there is something very important: they have an receptionist ""alia"" who speaks arabic. she is very nice and helpful and provides useful advice for visiting tourist places in barcelona, ​​and this is","[{'label': 'positive', 'score': 0.97576547}, {'label': 'neutral', 'score': 0.018884983}, {'label': 'negative', 'score': 0.005349551}]","['barcelona', 'receptionist', 'modernity']"
Casa Gràcia,"don’t get me wrong, the place is nice and absolutely value for money. but it seems like when they were building the space up, they’ve decided to make it as loud as possible: seriously, you can’t use a door without slamming it, and every couple of minutes you can hear some door slams somewhere around, and considering that the walls are made of cardboard — this brings no comfort.
it was like this back in 2018, it’s still like that today, and it doesn’t seem like something is going to change anytim","[{'label': 'negative', 'score': 0.60149944}, {'label': 'neutral', 'score': 0.31450862}, {'label': 'positive', 'score': 0.08399191}]",[]
Casa Gràcia,"the gracia neighborhood is a gem, glad we stayed here instead of downtown like in the gothic quarter, the neighborhood was quieter and less touristy, and all of the bars and businesses we went to were extremely genuine.

the rooms were very nice, the beds were comfortable and clean, to be nitpicky the bathroom was a tad small.

the staff was very friendly, there were no unexpected fees, and we even messed up and booked incorrectly, we stayed an extra night that wasn't on our reservation and it c","[{'label': 'positive', 'score': 0.95173854}, {'label': 'neutral', 'score': 0.04112871}, {'label': 'negative', 'score': 0.007132751}]",['gracia neighborhood']
Casa Gràcia,"great hostel if you are out all day. i was travelling in a group of friends. we had no sunlight window in the bedroom (women 4 dorm). waking up with no sunshine and only seeing wall and window of next room, 4m away, was kinda despo. the lighting in rooms was not good.||as a hostel we expected a lively atmosphere but after 11pm the commercial area was closed… ||there was good storage at rooms with drawers that could be locked if you have your own locker. the bathroom was big. the room was never c","[{'label': 'negative', 'score': 0.4102035}, {'label': 'neutral', 'score': 0.3577126}, {'label': 'positive', 'score': 0.2320839}]","['hostel', 'sunlight window']"
Casa Gràcia,for a hostel this place isn’t bad. though the price is a bit higher than what you would usually expect but this is bcn. i got a single room and i paid close to $150 for it which is high. the room is outdated and cleanliness is not the greatest. you can also hear others. internet is not great. this hostel is great for socializing and joining events with other travellers. you also can stay alone,"[{'label': 'negative', 'score': 0.6472146}, {'label': 'neutral', 'score': 0.28486416}, {'label': 'positive', 'score': 0.06792125}]","['socializing', 'internet', 'hostel', 'single room']"
Casa Gràcia,the location is amazing with lots of restaurants and tourist spots nearby. my friends and i were able to have 6 beds in one room and stay together. the staff were really nice and the breakfast in the morning was lovely with a lot of options. there were lots of places to hang out in the hotel and it was a very beautiful place.,"[{'label': 'positive', 'score': 0.9869717}, {'label': 'neutral', 'score': 0.010569833}, {'label': 'negative', 'score': 0.00245848}]",['breakfast']
Casa Gràcia,"inspiring hotel located close to the lovely gracia neighborhood. the building is old and has its charm and the staff were friendly. free breakfast if you book through their own website! |we stayed in a standard double room in the 5th floor which was clean and spacious. the only minus was the window facing inner yard, we used ac to cool down our room at night. |hotel has mixed guests from families to couples and groups of friends. the atmosphere was relaxed, at night you could hear some noises ou","[{'label': 'positive', 'score': 0.9729523}, {'label': 'neutral', 'score': 0.024693312}, {'label': 'negative', 'score': 0.0023543919}]",['double room']
Casa Gràcia,"had a lovely time at casa gracía. partner and i booked a private room with a balcony which overlooked the main street. the room was cute with high ceilings, loved the french doors. the bed was really comfy as well though there is sometimes a gap between the matresses. the bathroom was really nice, very modern. shower only, very clean, lots of storage area for all your toiletries. only complaint about the bathroom is that sometimes the shower overflows easily due to the shower design. we just put","[{'label': 'positive', 'score': 0.9794901}, {'label': 'neutral', 'score': 0.016762838}, {'label': 'negative', 'score': 0.0037470479}]","['french doors', 'casa gracía']"
Casa Gràcia,"our stay in this hotel was incredible. we had an issue with noisy neighbors, but alia from reception fixed it in no time. she is exceptional.","[{'label': 'positive', 'score': 0.9666732}, {'label': 'neutral', 'score': 0.02378112}, {'label': 'negative', 'score': 0.009545676}]",[]
Casa Gràcia,"do not recommend! do not book.

1. first of all the rooms stink, the bathroom has a horrible smell that fills the room with a disgusting smell and the water also smell so bad you dont even want to wash yourself.

2. second they are full of ""kids"" that scream the whole day and night, slamming doors smoking in the hallways. its impossible to sleep or even be in the room. i feel like i am in a zoo not a hotel.

even the hotel stuff did not do anything to fix it.

3. the king bed is actually two ver","[{'label': 'negative', 'score': 0.9176553}, {'label': 'neutral', 'score': 0.07344444}, {'label': 'positive', 'score': 0.008900362}]",['king bed']
Casa Gràcia,"a lovely stay. we stayed here for 2 nights, it’s in a lovely location. the staff were all so helpful and friendly! the air conditioning in the room is amazing and the balcony in our room was so cute. the toilet and the rooms were all very clean. would highly recommend this place it was very nice visitng here for a few nights.","[{'label': 'positive', 'score': 0.9888011}, {'label': 'neutral', 'score': 0.0076303}, {'label': 'negative', 'score': 0.0035685757}]","['air conditioning', 'balcony']"
Casa Gràcia,the staff were very welcoming and understanding! the room was a good size and the bathroom was very clean. the common area was a cool place to sit around and even had a record player :d the breakfast was my favourite part and was very good- thank you for making our trip to barcelona even better!,"[{'label': 'positive', 'score': 0.98847663}, {'label': 'neutral', 'score': 0.008358123}, {'label': 'negative', 'score': 0.003165225}]","['breakfast', 'area']"
Casa Gràcia,"the place is really great,  the rooms are really nice, it's pretty comfortable and clean. it was way too expensive though. i am disabled and asked if i could have a bottom bunk. i was told they would try but couldn't guarantee me a bottom bunk. i got a top bunk, very difficult for me. i accepted this but then only two people ended up being booked in so i could have had an easier and safer stay on the bottom bunk after all. they could have tried harder to help i think, and soon i won't be able to","[{'label': 'positive', 'score': 0.64780605}, {'label': 'neutral', 'score': 0.20389734}, {'label': 'negative', 'score': 0.14829661}]",[]
