place_name,vader_score,topic,text,unique_topic_words
D9 al Poblenou,0.0436714285714285,"[{'u may die': 0.041670077, 'order': 0.04166929, 'may die waiting': 0.04166879}, {'order ur': 0.04167496, 'rush': 0.041673485, 'rush u': 0.04167263}, {'ur': 0.04167738, 'rush': 0.04167388, 'die': 0.0416733}]","food was lovely, great prices however don't order anything if ur in a rush... u may die waiting.","['ur', 'may', 'waiting', 'u', 'rush', 'order', 'die']"
D9 al Poblenou,0.09695,"[{'play': 0.047632996, 'see football': 0.047630467, 'board game see': 0.047628973}, {'game see football': 0.047706127, 'play board': 0.047674473, 'drink': 0.047670227}, {'drink play board': 0.047633655, 'party drink': 0.04763135, 'see': 0.047628455}]","really nice place. you can party, to drink something, to play board games, to see football match.","['drink', 'game', 'play', 'football', 'board', 'see', 'party']"
D9 al Poblenou,0.0704357142857142,"[{'bit': 0.11111449, 'bit drink': 0.11111303, 'bar woman': 0.11111291}, {'bit drink': 0.11111527, 'bar woman': 0.11111337, 'woman': 0.1111123}, {'bar': 0.111112125, 'bar woman bit': 0.111111894, 'woman bit drink': 0.11111181}]","this bar is sooo great...         nahhht

bar woman isn't peng, like not even a bit ://// no bossmen should ever drink here. #notagreatsuccess","['bit', 'drink', 'bar', 'woman']"
D9 al Poblenou,0.1247384615384615,"[{'pinto potato': 0.06669751, 'potato gratis tasted': 0.06669322, 'thank': 0.06669317}, {'potato': 0.06667607, 'pinto potato gratis': 0.06667481, 'tasted thank u': 0.06667473}, {'potato gratis tasted': 0.06666777, 'gratis': 0.06666731, 'thank': 0.0666671}]",excellent food and service. best pinto's and potato gratis i have ever tasted. thank u d9 👍😁,"['tasted', 'potato', 'gratis', 'u', 'pinto', 'thank']"
D9 al Poblenou,0.1460866666666666,"[{'amazing': 0.055565022, 'ok maybe': 0.05556402, 'kind stuff amazing': 0.055562448}, {'stuff': 0.055586535, 'game': 0.05557654, 'football game': 0.055576462}, {'ok': 0.055571236, 'maybe': 0.05557056, 'football': 0.05557051}]",ok place for going for food before going out or maybe for a football game is nice. i just don't like that kind of stuff... i went there for food and it wasn't amazing,"['maybe', 'amazing', 'stuff', 'football', 'game', 'ok', 'kind']"
D9 al Poblenou,0.0816454545454545,"[{'furnished priced': 0.16667092, 'priced drink': 0.16666839, 'furnished priced drink': 0.16666587}, {'priced': 0.16667388, 'priced drink': 0.16666898, 'furnished': 0.16666692}, {'drink': 0.16666953, 'furnished priced drink': 0.16666703, 'furnished': 0.16666694}]","well furnished bar/restaurant, great service and food. well priced can get food and drink for under 15 euro.","['priced', 'furnished', 'drink']"
D9 al Poblenou,0.13523,"[{'money shot': 0.06668596, 'shot tasty': 0.066677645, 'shot tasty cocktail': 0.06667634}, {'cocktail': 0.066673025, 'money shot tasty': 0.06667279, 'value': 0.06667171}, {'bar': 0.0666822, 'money': 0.06667781, 'bar value': 0.06667726}]","very good bar !!
excellent value for money
1€ shots and tasty cocktails ☺","['shot', 'bar', 'value', 'cocktail', 'tasty', 'money']"
D9 al Poblenou,-0.1559166666666666,"[{'waitress': 0.06667986, 'serf table worse': 0.06667596, 'worse': 0.06667005}, {'rude': 0.06666824, 'serf table': 0.06666803, 'waitress serf': 0.0666678}, {'waitress': 0.066667266, 'table': 0.06666697, 'serf table worse': 0.06666696}]",some employees very rude. the waitress who serves the tables is the worse.,"['waitress', 'rude', 'serf', 'table', 'worse']"
D9 al Poblenou,0.0953166666666666,"[{'tapa': 0.08336078, 'beer spanish experience': 0.08335878, 'perfect tapa': 0.08335778}, {'perfect tapa': 0.083335474, 'tapa beer spanish': 0.083335, 'tapa beer': 0.08333481}, {'beer spanish': 0.08334632, 'spanish experience': 0.08334496, 'perfect tapa beer': 0.083338656}]","perfect place to have tapas, beer and a spanish experience.","['spanish', 'perfect', 'tapa', 'experience', 'beer']"
D9 al Poblenou,0.1118142857142857,,"really nice place, can higly recommend to go, be there early!",[None]
D9 al Poblenou,0.0400363636363636,"[{'tasteful drink mood': 0.06666758, 'reasonable': 0.06666731, 'mood staff': 0.06666713}, {'tasteful drink mood': 0.0666763, 'staff': 0.066673376, 'mood staff': 0.06667288}, {'price tasteful': 0.06666836, 'drink mood staff': 0.06666834, 'tasteful': 0.066668235}]","good atmosphere, good food in reasonable prices and tasteful many drinks and really in a good mood staff!!","['drink', 'staff', 'reasonable', 'mood', 'price', 'tasteful']"
D9 al Poblenou,0.11438,"[{'several': 0.047625843, 'delicious staff several': 0.047621917, 'short stay': 0.047621805}, {'several time': 0.047637533, 'affordable delicious': 0.047636837, 'affordable': 0.047633693}, {'staff several': 0.047643658, 'stay barcelona': 0.04764155, 'staff several time': 0.047637325}]",affordable and delicious. excellent staff. went there several times in our short stay in barcelona,"['delicious', 'staff', 'several', 'affordable', 'stay', 'short', 'barcelona', 'time']"
D9 al Poblenou,0.1689111111111111,"[{'drink music friend': 0.08333489, 'amazing drink': 0.08333419, 'friend': 0.08333404}, {'music': 0.08334285, 'drink music': 0.08334044, 'amazing drink music': 0.08333952}, {'friend price': 0.083380245, 'music friend': 0.08336035, 'drink': 0.083348736}]","amazing place!! food, drinks, music & friends! 🔝❤
good prices!","['drink', 'amazing', 'music', 'price', 'friend']"
D9 al Poblenou,0.2124,"[{'bar': 0.33335477, 'staff': 0.33333427, 'bar staff': 0.333311}, {'bar staff': 0.33335254, 'staff': 0.33334884, 'bar': 0.33329862}, {'bar staff': 0.33340114, 'staff': 0.33331418, 'bar': 0.33328468}]",the food is really nice. the bar is great with good staff.,"['staff', 'bar']"
D9 al Poblenou,0.05505,"[{'cheap': 0.11111246, 'music cheap drink': 0.11111245, 'music': 0.11111142}, {'know music': 0.111116126, 'know music cheap': 0.11111247, 'drink': 0.11111194}, {'music cheap': 0.11111521, 'cheap drink': 0.11111207, 'drink': 0.11111206}]",very good place to know new people. good music and cheap drinks.,"['cheap', 'music', 'drink', 'know']"
D9 al Poblenou,0.2616,"[{'stuff': 1.0}, {'stuff': 1.0}, {'stuff': 1.0}]",nice stuff and great ambiente.,['stuff']
D9 al Poblenou,0.0,"[{'try charge': 0.066682324, 'try': 0.066681616, 'older': 0.066675626}, {'lady door try': 0.066689126, 'door': 0.06668466, 'try': 0.06667177}, {'older lady': 0.06667022, 'try charge con': 0.0666699, 'lady door': 0.06666977}]",older lady on the door tries to charge us 7e to get in - what a con,"['charge', 'older', 'door', 'lady', 'con', 'try']"
D9 al Poblenou,0.1034,"[{'tasty': 0.111113235, 'shot tasty': 0.11111303, 'cocktail shot': 0.11111224}, {'shot tasty tapa': 0.111137226, 'tapa': 0.11113688, 'shot tasty': 0.11113042}, {'cocktail': 0.11112482, 'cocktail shot tasty': 0.1111176, 'cocktail shot': 0.111114636}]","great place for cocktails, shots and very tasty tapas!!! highly recommended !!!","['shot', 'tapa', 'tasty', 'cocktail']"
D9 al Poblenou,0.0258,"[{'burger attitude': 0.037044242, 'burger': 0.037042774, 'skirt gave': 0.03704189}, {'burger attitude guy': 0.037041143, 'guy beard': 0.037040155, 'gave birth': 0.037040148}, {'short skirt gave': 0.037054367, 'gave birth burger': 0.03705337, 'woman short skirt': 0.03705263}]",the woman with a short skirt basically gave birth to my burger with to i much attitude. but i like the guy with the beard. if he’s not there then run!!!!!!!,"['burger', 'attitude', 'beard', 'gave', 'short', 'guy', 'birth', 'skirt', 'woman']"
D9 al Poblenou,0.085,"[{'security': 0.16666847, 'beat reason': 0.16666777, 'security beat reason': 0.16666636}, {'security beat': 0.16666953, 'security beat reason': 0.16666847, 'beat': 0.1666673}, {'reason': 0.16667205, 'beat': 0.16666979, 'security beat': 0.16666664}]",security beats people up for no reason.,"['security', 'reason', 'beat']"
D9 al Poblenou,0.2144714285714286,"[{'amazing': 0.33339092, 'amazing staff': 0.33330724, 'staff': 0.33330187}, {'staff': 0.33335114, 'amazing staff': 0.3333423, 'amazing': 0.33330658}, {'amazing': 0.33338013, 'amazing staff': 0.3333245, 'staff': 0.33329543}]",food wasn't amazing but nice atmosphere and friendly staff.,"['staff', 'amazing']"
D9 al Poblenou,0.105375,"[{'cheap': 0.16667064, 'cheap drink': 0.16666886, 'music': 0.16666655}, {'drink music': 0.16667293, 'cheap drink music': 0.1666725, 'drink': 0.1666687}, {'drink music': 0.16667281, 'cheap drink music': 0.16667123, 'music': 0.16666915}]",cheap drinks and very nice music!,"['cheap', 'music', 'drink']"
D9 al Poblenou,0.1657857142857142,"[{'cool vibe price': 0.08333419, 'vibe': 0.08333387, 'vibe price': 0.083333656}, {'cool vibe price': 0.08337442, 'party': 0.083349615, 'price': 0.08334208}, {'vibe': 0.08333938, 'erasmus party': 0.083337404, 'erasmus party cool': 0.08333573}]","a lot of erasmus party, cool vibe and good prices.","['vibe', 'erasmus', 'cool', 'price', 'party']"
D9 al Poblenou,0.31245,,great ipa,[None]
D9 al Poblenou,0.1038111111111111,"[{'wednesday': 0.11113894, 'saturday': 0.11112872, 'saturday wednesday': 0.11112062}, {'staff saturday wednesday': 0.11111549, 'vibe staff': 0.11111515, 'staff': 0.11111433}, {'wednesday': 0.11111432, 'saturday': 0.1111122, 'vibe': 0.11111158}]","good vibes always, staff are friendly and it's a really good option for saturdays / wednesdays","['wednesday', 'vibe', 'saturday', 'staff']"
D9 al Poblenou,0.2083,"[{'bar': 1.0}, {'bar': 1.0}, {'bar': 1.0}]",great food and great bar,['bar']
D9 al Poblenou,0.18238,"[{'played titi happy': 0.16666989, 'played': 0.16666843, 'happy': 0.16666682}, {'played': 0.16666818, 'happy': 0.16666761, 'titi': 0.16666733}, {'played titi': 0.1666682, 'titi happy': 0.16666716, 'titi': 0.16666658}]","they played titi me pregunto, i‘m happy!","['happy', 'titi', 'played']"
D9 al Poblenou,-0.0058142857142857,"[{'cant': 0.066679806, 'erasmus': 0.06667696, 'seems erasmus bar': 0.06667413}, {'erasmus': 0.06666736, 'staff': 0.06666733, 'seems erasmus bar': 0.06666692}, {'fault staff': 0.06667006, 'erasmus bar': 0.06666861, 'staff seems erasmus': 0.0666681}]",can't fault the staff but it seems like an erasmus bar.,"['cant', 'staff', 'bar', 'erasmus', 'fault', 'seems']"
D9 al Poblenou,0.0,"[{'hang game barcelona': 0.06666827, 'barcelona': 0.06666759, 'hang': 0.066667356}, {'hang game barcelona': 0.06672543, 'barcelona': 0.06668921, 'hang': 0.066688195}, {'hang game': 0.06667665, 'barcelona twice vacation': 0.06667559, 'barcelona twice': 0.06667238}]",a chill place to hang out and watch a game when in barcelona. we ate/drank there twice while on vacation.,"['twice', 'vacation', 'barcelona', 'game', 'hang']"
D9 al Poblenou,0.2227199999999999,"[{'hospitality': 0.11120763, 'respect hospitality': 0.111149624, 'maximum respect': 0.11114893}, {'respect': 0.111128874, 'stuff maximum': 0.111127496, 'maximum respect hospitality': 0.1111207}, {'maximum': 0.11111485, 'stuff': 0.111113496, 'maximum respect hospitality': 0.111112975}]","best stuff, maximum respect and hospitality","['stuff', 'hospitality', 'maximum', 'respect']"
D9 al Poblenou,0.08808,"[{'drink': 0.33334377, 'drink reasonable': 0.33333242, 'reasonable': 0.3333238}, {'reasonable': 0.3333728, 'drink reasonable': 0.3333333, 'drink': 0.3332939}, {'drink reasonable': 0.3333369, 'drink': 0.33333212, 'reasonable': 0.33333102}]",both the food and the drinks were good and at reasonable price.,"['reasonable', 'drink']"
D9 al Poblenou,0.0957666666666666,"[{'lot': 0.1490204, 'lot lot young': 0.08510211, 'funny night': 0.08510052}, {'lot young': 0.09091326, 'young': 0.09091103, 'lot lot': 0.090910874}, {'lot': 0.09092816, 'funny': 0.09092466, 'night lot': 0.090914056}]",was a really funny night with lots of chupitos and lots of nice and young people around.,"['funny', 'lot', 'night', 'young']"
D9 al Poblenou,0.159225,"[{'beer': 0.3333428, 'dance': 0.3333416, 'beer dance': 0.3333156}, {'dance': 0.33333567, 'beer': 0.33333355, 'beer dance': 0.3333308}, {'beer dance': 0.33333856, 'beer': 0.33333087, 'dance': 0.33333063}]",best place to have beers and dance,"['dance', 'beer']"
D9 al Poblenou,0.1468,"[{'drink': 1.0}, {'drink': 1.0}, {'drink': 1.0}]",good atmosphere and drinks,['drink']
D9 al Poblenou,0.266325,"[{'price': 0.33336955, 'staff': 0.33332443, 'price staff': 0.33330607}, {'price': 0.33339754, 'staff': 0.33330795, 'price staff': 0.33329448}, {'price staff': 0.33335033, 'staff': 0.33334216, 'price': 0.33330753}]",good prices and great staff!,"['price', 'staff']"
D9 al Poblenou,0.17755,"[{'pub price': 0.33339605, 'pub': 0.33334243, 'price': 0.33326155}, {'price': 0.33339563, 'pub': 0.33331951, 'pub price': 0.33328488}, {'price': 0.33355007, 'pub': 0.3333118, 'pub price': 0.33313817}]","great pub, great atmosphere, even better prices","['pub', 'price']"
D9 al Poblenou,0.0282875,"[{'time drink worth': 0.06667605, 'drink': 0.06667503, 'worth night': 0.066672534}, {'time': 0.06669428, 'bit long': 0.066691786, 'bit long time': 0.0666761}, {'worth': 0.06670324, 'drink worth night': 0.06669214, 'drink worth': 0.066691376}]",the service was a bit long at times but the price of the drinks is worth it for a night out,"['bit', 'drink', 'night', 'worth', 'long', 'time']"
D9 al Poblenou,-0.02038,"[{'though vibe': 0.33336684, 'vibe': 0.33332473, 'though': 0.33330843}, {'though': 0.3333453, 'vibe': 0.33333263, 'though vibe': 0.3333221}, {'vibe': 0.3333447, 'though vibe': 0.33334354, 'though': 0.33331177}]",food is horrible though but the vibe is good,"['though', 'vibe']"
D9 al Poblenou,0.1101,"[{'sometimes crowded': 0.3333386, 'crowded': 0.33333534, 'sometimes': 0.3333261}, {'sometimes crowded': 0.33334714, 'sometimes': 0.33333045, 'crowded': 0.33332238}, {'sometimes': 0.33333594, 'crowded': 0.3333356, 'sometimes crowded': 0.33332846}]","very good atmosphere, sometimes too crowded.","['crowded', 'sometimes']"
Die Spiegel,0.082075,"[{'long': 0.055572506, 'long warm welcoming': 0.05556178, 'tried long': 0.055560358}, {'tried long warm': 0.055556282, 'long': 0.055556025, 'warm welcoming come': 0.055555876}, {'tastiest tried': 0.055558033, 'tastiest': 0.055557527, 'warm welcoming come': 0.05555688}]","the tastiest bocata i tried for long time and a warm welcoming service, i’ll come back again for sure","['tried', 'come', 'warm', 'tastiest', 'welcoming', 'long']"
Die Spiegel,0.2668571428571428,"[{'amazing dish': 0.33335245, 'dish': 0.33333403, 'amazing': 0.3333135}, {'dish': 0.33336535, 'amazing dish': 0.3333521, 'amazing': 0.3332826}, {'amazing': 0.33335146, 'dish': 0.33332494, 'amazing dish': 0.33332363}]",amazing bocadillos and dishes. friendly and lovely service. recommended,"['dish', 'amazing']"
Die Spiegel,0.1007733333333333,"[{'stayed': 0.033345185, 'warm welcoming': 0.03334468, 'owner warm welcoming': 0.033342462}, {'fresh': 0.033348326, 'morning': 0.033346124, 'fresh coffee': 0.033344954}, {'breakfast': 0.033336785, 'coffee prompt owner': 0.03333646, 'stayed ibis breakfast': 0.03333645}]","we stayed at the ibis hotel and had breakfast here every morning. yummy, fresh food and coffee. the service was prompt and the owner warm and welcoming.","['coffee', 'prompt', 'ibis', 'fresh', 'warm', 'morning', 'breakfast', 'stayed', 'welcoming', 'owner']"
