place_name,review_text
VIRENS,"Excellent food and interesting dishes, we ate the sea and mountain tasting menu and it was amazing how they treat seasonal products. However, the service and attention to detail fell short of the food and impacted the overall feel. No allergies or special request made in the reservation were received, a shame because the food is well worth it, a 10 for the chef and his team."
VIRENS,"If you like fine dining but dont want to go into debt, you should definitely visit the Virens restaurant in the 5* Hotel Almanach at lunchtime. Chef Rodrigo de la Calle is completely committed to using regional ingredients and has a vegetarian focus - without sacrificing meat, fish and seafood lovers. We chose the lunch menu with a starter, main course and a dessert. For just under 45 euros you not only get a decent meal, you also get water and coffee. The food was formidable and, like the extremely friendly and competent service, did not invite any criticism."
VIRENS,"Many vegetarian options, all very delicious, recommended."
VIRENS,Delicious and very pretty
VIRENS,"Wonderful evening, delicious! Vegetarian options: Just delicious Food : 5/5 |"
VIRENS,"A very nice restaurant, excellent food and good service."
VIRENS,
VIRENS,Its not open 24 hours a day
VIRENS,
VIRENS,"Incredible experience in all aspects that can be enjoyed: - Land-sea tasting menu: exquisite flavors and very well done. I recommend adding the green tea bread which is not included and is delicious. - attention: Ivan has been charming!! He explains everything and also knows how to recommend wines for each dish very well. Without a doubt he gets 10/10 for the place since his attention has given the special touch to our visit to Virens. Thank you Ivan and the entire team! Everyone is excellent and very kind! - Super comfortable atmosphere, quiet music, cozy. We chose a table with a sofa and I really recommend it. The time between courses is perfect. Between the attention received, the comfort and the place in general, when we saw the time more than 2.5 hours had passed without realizing it, we were very comfortable! In short: everything excellent! I recommend it 100% and I will definitely return. Its not cheap, but you leave there with that feeling that it was worth every euro spent!!"
VIRENS,"The restaurant is one of the best I have ever eaten at. Chef Rodrigos creativity is incredible! How with ingredients as simple as lettuce you can make such incredible dishes! The prices are very reasonable, even cheap for the 5-star level of the dishes. We went at noon and we will return. Very friendly and warm attention. Congratulations!!"
VIRENS,
VIRENS,"We went to a lot of places in Barcelona but this was by far the best meal we had. Try any of the tasting menus - its so creative, flavorful and just great service. Thank you for a great time!"
VIRENS,"Yesterday was my second time at Virens, and I was excited to go back because I loved it the first time. However, yesterday my expectations were a little disappointed, as the food failed to surprise me as much, which was a shame The carrot rice was delicious, but the starters were neither good nor bad... they were ok. The service was excellent, especially a very friendly lady who was always smiling and professional. We were also served by a younger and nicer girl. My only complaint would be that we mentioned that one person didnt eat beets, and they still served us beets... That was a small slip, but overall it was good."
VIRENS,Specialized in vegetables. All very original and very well served.
VIRENS,
VIRENS,
VIRENS,
VIRENS,To repeat with the option of vegetarian dishes!
VIRENS,"A friend recommended it to us and we got it right, the well-prepared dishes with a great variety of flavors and textures. Excellent veggie options and with possibility for those who are not. Very good room service. Vegetarian options: Variety of dishes."
VIRENS,"Such a beautiful meal. We got the gastrobotanica tasting menu and it was an experience to remember. The pickled radish was insane - a radish? So tasty????? But the risotto will live on in my heart; it was very special. Would highly recommend this place to anyone looking for excellent food and service, but especially for vegetarians like me who love fine dining but struggle with non-meat options. Absolute highlight of our Barcelona trip."
VIRENS,"We were there recently, and we were very surprised, everything was very delicious. We had the Green Experience tasting menu, very complete, the dishes were very well presented, you start by eating with your eyes. The service was a 10, very attentive, friendly, we felt at home, thank you very much Virens team, (kitchen and living room) and thank you very much Antonela! Vegetarian options: Vegetable dishes are incredibly delicious."
VIRENS,"I have had the most extensive tasting menu and each dish has dazzled me. I discovered Rodrigo de la Calles cuisine at El Invernadero in Madrid and here he confirmed that he is one of the best chefs in this country. It is true that the service may lack knowledge of some of the ingredients or processes of the dishes it presents, but it is compensated by its effort to resolve doubts and its friendliness. Im looking forward to returning. MAGNIFICENT!"
VIRENS,Finally a place that can creatively incorporate vegetables into a meal
VIRENS,"Although we dont usually like restaurants inside hotels, Virens is worth making an exception. We loved all the dishes and we were very comfortable. They have a menu with about 3 or 4 dishes to choose from or, in the evenings, the possibility of a la carte. The service was very good, they clarified any questions about the dishes and were friendly and kind. They have a wine list by the bottle or by the glass. Highly recommended. Wheelchair accessibility: It is located on the ground floor with access from the hotel or directly from the street."
VIRENS,Amazing food - just beautiful!
VIRENS,Ce restaurant est tout a fait exquis ! Cest etonnant tout ce quon peut faire avec des legumes. Jai particulierement apprecie de decouvrir de nouvelles saveurs et de nouvelles associations de gouts. Jai eu une preference pour le risotto a lartichaut. Le service est excellent et nous avons ete tres bien conseilles par notre serveuse. Merci !
